id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
8345,,1736,7,12,3,,87.76,89756.67,fecha_formato_invalido
8346,,1488,15,3,5,1987.45,162.02,277709.01,fecha_formato_invalido
8347,,95,17,4,4,357.69, 77.18 ,46377.56,fecha_formato_invalido
8348,2025-03-09,259,37,14,5,1324.2,175.55,,monto_asegurado_error
8349,,2155,80,3,1,1.85789,108.14,,"monto_asegurado_error,fecha_formato_invalido"
8350,,2501,52,7,3,1435.5, 2381.59 ,268522.03,fecha_formato_invalido
8351,,2581,68,14,4,1.12787, 264.59 ,220181.05,fecha_formato_invalido
8353,,880,11,15,9,56.57, 13.06 ,8.04796,fecha_formato_invalido
8355,,2101,117,13,9,1.24601, 150.08 ,129700.06,fecha_formato_invalido
8356,,1699,46,12,3,79055.0, 73.19 ,,"monto_asegurado_error,fecha_formato_invalido"
8357,,942,34,1,10,1410.46,189.74,190.90339,fecha_formato_invalido
8358,,1815,49,8,4,1984.32,"258,34",62794.29,fecha_formato_invalido
8359,,2932,33,1,5,509.0,117.11,85053.02,fecha_formato_invalido
8360,2025-09-05,3591,18,1,9,1021.1,"237,76",,monto_asegurado_error
8361,,2879,94,2,12,,"98,76",92.65919,fecha_formato_invalido
8362,,182,10,4,10,-1491.46, 188.89 ,48708.09,fecha_formato_invalido
8365,,1573,80,13,2,1.50533,"213,66",252456.84,fecha_formato_invalido
8366,,979,80,13,4,1018.86,"128,79",48928.58,fecha_formato_invalido
8367,,2375,24,7,9,970.23,216.52,70426.49,fecha_formato_invalido
8368,,574,29,4,6,-520.45,-,63650.29,fecha_formato_invalido
8369,,219,39,4,4,-294.91, 22.86 ,48217.64,fecha_formato_invalido
8370,,2535,43,10,8,0.0,364.71,286090.35,fecha_formato_invalido
8371,,2494,78,15,6,71.16,"6,19",10878.49,fecha_formato_invalido
8372,,946,38,14,4,126.91,"30,73",6233.29,fecha_formato_invalido
8373,,1750,68,4,6,,,53998.02,fecha_formato_invalido
8374,,516,58,12,6,,,24.11411,fecha_formato_invalido
8376,,1465,11,5,11,326.25,70.43,58459.1,fecha_formato_invalido
8377,,2129,6,13,12,, 29.48 ,11849.23,fecha_formato_invalido
8378,,2672,7,12,3,0.0,"128,08",154577.66,fecha_formato_invalido
8380,,1433,53,11,12,1504.79, 245.74 ,192689.26,fecha_formato_invalido
8381,,191,16,3,6,1.09115, 167.72 ,186.41364,fecha_formato_invalido
8382,,2740,8,5,1,1633.17,350.91,309565.81,fecha_formato_invalido
8383,,1377,9,10,5,1985.38,,195.63138,fecha_formato_invalido
8385,,1406,61,13,8,1862.49, 422.00 ,107946.88,fecha_formato_invalido
8386,,502,65,14,4,,180.55,257397.83,fecha_formato_invalido
8387,,2988,41,15,4,7898.0,12.68,4525.98,fecha_formato_invalido
8388,,2139,5,1,12,923.51,"56,04",148546.14,fecha_formato_invalido
8389,,1450,43,15,2,1063.61,"89,10",53.05802,fecha_formato_invalido
8390,,1897,53,12,6,1745.88,"258,77",67470.63,fecha_formato_invalido
8391,,676,53,15,5,210.94,"33,31",29943.5,fecha_formato_invalido
8392,,2407,42,11,1,1.80181,"365,86",178888.32,fecha_formato_invalido
8393,,1189,27,2,8,1499.94,110.46,,"monto_asegurado_error,fecha_formato_invalido"
8394,,2163,1,6,5,0.0,"75,82",61649.4,fecha_formato_invalido
8397,,93,47,13,4,1349.55,-,151940.14,fecha_formato_invalido
8398,,1755,19,10,8,,,24.24627,fecha_formato_invalido
8399,,830,62,10,12,1269.24,-,161.48353,fecha_formato_invalido
8400,,1524,65,6,12,121.79,9.14,20956.44,fecha_formato_invalido
8401,,2254,15,4,8,1320.77,126.03,,"monto_asegurado_error,fecha_formato_invalido"
8402,,231,53,15,11,,169.46,180378.49,fecha_formato_invalido
8403,,2150,15,11,11,1279.8,"155,96",183.69449,fecha_formato_invalido
8404,,18,58,9,7,312.46,,32392.39,fecha_formato_invalido
8405,,2240,79,11,10,343.12,44.31,68205.15,fecha_formato_invalido
8406,,197,35,6,3,,123.41,145351.03,fecha_formato_invalido
8407,,960,34,14,5,96044.0, 202.29 ,48736.61,fecha_formato_invalido
8408,,2975,76,13,10,608.72,101.28,15.6746,fecha_formato_invalido
8409,,1991,11,1,7,1446.75,"221,55",213564.31,fecha_formato_invalido
8410,,1755,44,7,7,23818.0, 12.92 ,29544.95,fecha_formato_invalido
8411,,1208,70,1,4,1.95286,"144,08",295051.67,fecha_formato_invalido
8412,,492,9,2,3,,"86,44",42559.77,fecha_formato_invalido
8413,,991,69,10,9,197.91,44.93,,"monto_asegurado_error,fecha_formato_invalido"
8414,,1191,58,8,4,1.29202,100.84,,"monto_asegurado_error,fecha_formato_invalido"
8415,,1800,23,2,5,983.31,106.75,177539.87,fecha_formato_invalido
8416,,1912,69,15,2,1.692,"405,68",108.79002,fecha_formato_invalido
8418,,774,10,9,7,705.25,55.76,,"monto_asegurado_error,fecha_formato_invalido"
8419,,171,78,1,11,,,,"monto_asegurado_error,fecha_formato_invalido"
8420,,1207,15,5,2,1.34894,261.32,251721.11,fecha_formato_invalido
8421,,1757,29,1,6,,,44700.78,fecha_formato_invalido
8424,,531,14,7,10,936.17,100.47,151.38391,fecha_formato_invalido
8425,,2956,66,13,7,62109.0, 97.19 ,13745.29,fecha_formato_invalido
8426,,444,60,10,7,364.05,36.43,,"monto_asegurado_error,fecha_formato_invalido"
8428,,2294,11,14,4,845.45,"105,57",30880.47,fecha_formato_invalido
8429,,2565,7,13,8,1686.71,,176.14196,fecha_formato_invalido
8430,,812,105,11,2,0.0,"394,42",340489.09,fecha_formato_invalido
8431,,1500,55,6,1,1.50158,,250667.3,fecha_formato_invalido
8432,,472,65,4,3,461.19,27.13,76258.37,fecha_formato_invalido
8433,,1141,3,9,7,1.99888,468.95,,"monto_asegurado_error,fecha_formato_invalido"
8435,,2846,65,12,6,942.71,206.45,117314.29,fecha_formato_invalido
8436,,2453,77,5,2,33344.0,35.80,15.71034,fecha_formato_invalido
8437,,605,74,8,5,963.65,,150265.31,fecha_formato_invalido
8439,,2901,66,11,1,1.7048,"205,95",207156.22,fecha_formato_invalido
8440,,77,10,11,1,1781.03,,55.89364,fecha_formato_invalido
8441,,2615,74,8,9,1.38168,"213,97",,"monto_asegurado_error,fecha_formato_invalido"
8443,,2805,41,7,2,1013.45,,,"monto_asegurado_error,fecha_formato_invalido"
8444,,236,80,12,11,729.15,125.14,,"monto_asegurado_error,fecha_formato_invalido"
8445,,1643,74,8,6,1901.88,465.02,337.85939,fecha_formato_invalido
8446,,1717,74,4,11,,125.28,66855.6,fecha_formato_invalido
8447,,2921,39,1,6,1418.7, 232.62 ,,"monto_asegurado_error,fecha_formato_invalido"
8449,,586,49,8,1,1012.56,54.95,161825.91,fecha_formato_invalido
8450,,1440,42,8,3,, 229.34 ,,"monto_asegurado_error,fecha_formato_invalido"
8451,,2214,6,11,9,373.45,48.34,27073.02,fecha_formato_invalido
8452,2025-08-27,1680,58,4,5,29884.0,41.50,,monto_asegurado_error
8453,,1762,22,10,10,80946.0,,,"monto_asegurado_error,fecha_formato_invalido"
8454,,2862,68,11,11,1206.27,130.45,199081.93,fecha_formato_invalido
8455,,1036,66,9,1,469.14,102.58,10.92288,fecha_formato_invalido
8456,,551,3,3,9,90020.0,125.67,78622.94,fecha_formato_invalido
8457,,1839,53,5,3,581.15,-,88751.97,fecha_formato_invalido
8458,,2346,12,8,2,1571.19,"247,98",244401.02,fecha_formato_invalido
8459,,2467,15,8,8,1453.7,216.99,38213.68,fecha_formato_invalido
8460,,3842,10,1,9,369.97,20.95,60516.2,fecha_formato_invalido
8461,,782,17,1,2,951.74,86.67,68310.26,fecha_formato_invalido
8462,,1839,47,2,7,9455.0,13.93,,"monto_asegurado_error,fecha_formato_invalido"
8465,,2038,42,4,4,1229.8, 260.04 ,,"monto_asegurado_error,fecha_formato_invalido"
8466,,1820,53,12,7,551.68,,,"monto_asegurado_error,fecha_formato_invalido"
8467,,2556,18,12,10,,66.29,11890.92,fecha_formato_invalido
8468,,1721,60,13,9,339.23,-,32395.37,fecha_formato_invalido
8470,,1185,49,3,3,974.44, 132.68 ,180755.11,fecha_formato_invalido
8471,,481,7,12,12,1.07602,,84069.01,fecha_formato_invalido
8473,,498,24,10,3,1423.29,,276081.24,fecha_formato_invalido
8474,,272,66,7,10,,"172,83",175606.84,fecha_formato_invalido
8475,,1486,15,1,5,1.16164,-,165.38748,fecha_formato_invalido
8476,,727,35,4,7,1.74045,169.20,36574.26,fecha_formato_invalido
8477,,1202,14,4,11,86788.0,,90.2972,fecha_formato_invalido
8478,,204,56,1,6,,265.93,118441.88,fecha_formato_invalido
8479,,2345,60,10,3,1107.8,66.04,156510.56,fecha_formato_invalido
8481,,2200,56,3,3,246.57,,17.31942,fecha_formato_invalido
8482,,2329,63,13,1,176.18,,20664.71,fecha_formato_invalido
8483,,701,14,14,7,903.82,188.26,148815.24,fecha_formato_invalido
8484,,1194,29,15,11,15223.0,26.03,,"monto_asegurado_error,fecha_formato_invalido"
8485,,479,54,11,6,, 127.88 ,310277.82,fecha_formato_invalido
8486,,1382,33,2,8,,,152086.73,fecha_formato_invalido
8488,,2716,32,9,1,1568.13,185.04,138.94834,fecha_formato_invalido
8489,2025-03-06,422,9,15,2,,250.08,,monto_asegurado_error
8490,,2119,30,2,10,1858.61,"122,17",160872.44,fecha_formato_invalido
8491,,2014,69,4,6,1.08096,,,"monto_asegurado_error,fecha_formato_invalido"
8492,,1329,79,8,5,-614.05,-,64530.28,fecha_formato_invalido
8493,,1133,68,11,9,,"70,37",,"monto_asegurado_error,fecha_formato_invalido"
8494,,3708,52,8,3,,"155,84",316769.83,fecha_formato_invalido
8495,,2144,73,8,6,92876.0,"149,03",75.82693,fecha_formato_invalido
8496,,82,66,6,10,1915.63,235.70,94733.19,fecha_formato_invalido
8497,,1229,17,15,9,0.0,,118268.78,fecha_formato_invalido
8498,,377,12,7,11,,131.11,,"monto_asegurado_error,fecha_formato_invalido"
8499,,1576,13,12,6,598.48,"1,074.33",,"monto_asegurado_error,fecha_formato_invalido"
8500,,661,26,13,8,0.0,"123,92",197696.41,fecha_formato_invalido
8501,,2132,4,2,6,1479.84,363.76,,"monto_asegurado_error,fecha_formato_invalido"
8502,,337,78,15,3,1047.0,195.68,151.57577,fecha_formato_invalido
8503,,2539,60,12,3,241.01,-,12.86196,fecha_formato_invalido
8504,,640,38,7,9,,115.40,81500.11,fecha_formato_invalido
8506,,2549,30,2,8,835.87,,85.35418,fecha_formato_invalido
8507,,2614,30,13,7,1129.68, 207.69 ,121.99348,fecha_formato_invalido
8508,,2616,25,15,11,620.0,,103460.0,fecha_formato_invalido
8509,,1428,35,10,8,1459.22,,180.79959,fecha_formato_invalido
8510,,2393,27,15,2,,1359.83,,"monto_asegurado_error,fecha_formato_invalido"
8511,,2592,36,2,1,1530.06, 292.89 ,287.97406,fecha_formato_invalido
8512,,2106,63,15,9,177.16,,23.15794,fecha_formato_invalido
8513,,716,60,10,3,1603.03,261.90,42.57163,fecha_formato_invalido
8515,,1865,34,9,7,599.21, 49.10 ,60439.82,fecha_formato_invalido
8516,,1643,61,1,3,292.3,72.10,51155.77,fecha_formato_invalido
8518,,503,5,7,10,1.97109,115.66,,"monto_asegurado_error,fecha_formato_invalido"
8519,2026-02-09,707,40,10,6,1.64169,"98,85",,monto_asegurado_error
8520,,647,80,8,5,134.4,25.60,3970.51,fecha_formato_invalido
8521,,495,62,6,5,1201.66, 178.04 ,146447.08,fecha_formato_invalido
8522,,2301,24,15,5,1554.97,109.37,205713.35,fecha_formato_invalido
8523,,788,11,10,11,369.76,32.57,8393.93,fecha_formato_invalido
8524,,1099,3,5,10,33910.0,78.35,7758.11,fecha_formato_invalido
8525,,1644,24,4,9,,,105718.37,fecha_formato_invalido
8527,,2972,70,3,1,869.71,208.82,118451.22,fecha_formato_invalido
8528,,1921,7,5,11,794.84, 80.70 ,106.34686,fecha_formato_invalido
8529,,1576,41,5,11,1.15157, 280.86 ,79552.99,fecha_formato_invalido
8530,,574,20,4,12,715.15,"149,74",115244.88,fecha_formato_invalido
8531,,2332,19,3,5,734.98,108.35,,"monto_asegurado_error,fecha_formato_invalido"
8532,,1133,76,9,9,1437.81, 273.23 ,,"monto_asegurado_error,fecha_formato_invalido"
8533,,1065,47,14,11,,-,101118.96,fecha_formato_invalido
8534,,1746,58,10,9,568.71,55.15,89681.86,fecha_formato_invalido
8536,,1291,73,13,8,1341.56, 284.21 ,167852.6,fecha_formato_invalido
8537,,1818,52,2,4,1027.09, 111.96 ,138.7325,fecha_formato_invalido
8538,,109,53,5,6,, 33.06 ,,"monto_asegurado_error,fecha_formato_invalido"
8539,,900,72,14,5,1.46294, 206.98 ,190113.15,fecha_formato_invalido
8540,,2403,30,10,8,87164.0,76.92,155948.98,fecha_formato_invalido
8541,,236,36,10,5,491.73, 115.11 ,58803.52,fecha_formato_invalido
8542,,2939,25,12,1,1337.89,-,40250.51,fecha_formato_invalido
8543,,1145,21,14,1,,100.83,152087.21,fecha_formato_invalido
8544,,1137,70,2,7,1534.59,"100,52",233552.11,fecha_formato_invalido
8547,,1600,20,9,6,1.52721,318.42,64104.01,fecha_formato_invalido
8550,,2439,30,4,4,950.12,207.02,,"monto_asegurado_error,fecha_formato_invalido"
8551,,2089,10,12,6,817.66,"153,47",67497.78,fecha_formato_invalido
8552,,1719,25,7,12,340.4,"76,59",54838.01,fecha_formato_invalido
8553,,2111,51,1,3,0.0,74.14,,"monto_asegurado_error,fecha_formato_invalido"
8555,,106,43,6,6,1903.4,212.38,,"monto_asegurado_error,fecha_formato_invalido"
8556,,110,11,5,3,1.69575,"375,81",270638.56,fecha_formato_invalido
8557,,1952,23,9,10,1.72476,410.97,130105.5,fecha_formato_invalido
8558,,1600,102,4,6,1959.56,"308,36",230837.18,fecha_formato_invalido
8559,,1467,53,13,7,533.25,,72.1782,fecha_formato_invalido
8560,,3621,35,7,12,724.18,-,45225.05,fecha_formato_invalido
8561,,1495,55,12,2,, 384.89 ,209564.09,fecha_formato_invalido
8562,,211,33,1,6,,101.66,79.08681,fecha_formato_invalido
8563,,2190,50,3,11,1.48838,,276644.36,fecha_formato_invalido
8566,,959,71,6,12,, 274.53 ,124669.22,fecha_formato_invalido
8567,,2776,45,14,2,,-,85.68927,fecha_formato_invalido
8568,,2269,16,12,6,1947.63,,150008.85,fecha_formato_invalido
8569,,3591,36,2,6,1237.71, 96.81 ,163869.99,fecha_formato_invalido
8570,,717,30,4,12,73508.0,,122199.26,fecha_formato_invalido
8571,,2874,55,8,5,1900.06,"296,89",215420.85,fecha_formato_invalido
8573,,2061,15,12,2,62.57, 11.92 ,6166.24,fecha_formato_invalido
8575,,521,75,5,11,298.6,15.80,6950.16,fecha_formato_invalido
8576,,1105,44,5,4,1055.84,181.57,105719.69,fecha_formato_invalido
8577,,2940,20,4,3,, 123.05 ,31510.43,fecha_formato_invalido
8578,,1263,50,4,1,1270.77,224.33,57334.77,fecha_formato_invalido
8579,,982,17,10,10,,,,"monto_asegurado_error,fecha_formato_invalido"
8580,,3514,23,9,10,256.57,"41,35",51274.54,fecha_formato_invalido
8581,,2972,43,14,11,94185.0,"105,13",154.85835,fecha_formato_invalido
8583,2025-01-16,81,20,5,8,,"67,57",,monto_asegurado_error
8585,,485,19,8,6,528.14,,80422.56,fecha_formato_invalido
8586,,1153,47,6,5,1.9647,259.94,,"monto_asegurado_error,fecha_formato_invalido"
8587,,1876,5,8,12,1161.89,"135,54",154679.95,fecha_formato_invalido
8589,,1600,53,11,8,366.27,43.41,54156.15,fecha_formato_invalido
8591,,1375,26,2,8,, 241.50 ,135166.36,fecha_formato_invalido
8592,,1845,78,6,1,54968.0,51.60,94841.89,fecha_formato_invalido
8595,,15,41,14,12,959.09,,88031.91,fecha_formato_invalido
8596,,164,53,12,1,,-,,"monto_asegurado_error,fecha_formato_invalido"
8597,,2084,33,3,6,,303.16,199190.8,fecha_formato_invalido
8598,,180,51,5,4,1508.17,"225,56",288673.01,fecha_formato_invalido
8599,,566,22,1,4,1994.02,140.07,367673.47,fecha_formato_invalido
8600,,1074,8,9,5,95.23,7.40,4167.73,fecha_formato_invalido
8601,,1032,38,14,6,185.79,18.95,31646.43,fecha_formato_invalido
8602,,1724,55,12,5,648.7,36.25,,"monto_asegurado_error,fecha_formato_invalido"
8603,,1590,8,8,4,98047.0,-,102987.42,fecha_formato_invalido
8604,,934,14,1,8,1823.81,"450,28",,"monto_asegurado_error,fecha_formato_invalido"
8606,,666,45,8,4,1.89602,,340940.25,fecha_formato_invalido
8607,,1720,53,8,5,,-,70.45361,fecha_formato_invalido
8608,,1534,38,10,9,,,31.9021,fecha_formato_invalido
8610,,1871,11,3,1,1309.66,110.78,226980.15,fecha_formato_invalido
8611,,1219,5,6,10,73943.0,51.06,62158.1,fecha_formato_invalido
8612,,55,11,14,10,,64.97,112675.81,fecha_formato_invalido
8614,,578,55,13,3,1032.09,98.82,57523.62,fecha_formato_invalido
8616,,1907,14,8,5,,,329476.11,fecha_formato_invalido
8618,,1287,1,12,10,1119.95,"275,49",,"monto_asegurado_error,fecha_formato_invalido"
8619,,2779,35,5,4,, 179.21 ,114032.11,fecha_formato_invalido
8620,,1911,64,4,7,1122.95,173.95,97433.36,fecha_formato_invalido
8621,,2362,19,14,11,1071.39,164.05,198567.4,fecha_formato_invalido
8622,,2755,51,8,2,255.33, 63.28 ,30141.97,fecha_formato_invalido
8624,,2001,61,4,2,1.38517,312.94,83811.25,fecha_formato_invalido
8625,,1773,4,1,10,1977.39,-,183.22991,fecha_formato_invalido
8626,2025-06-12,2915,31,8,9,,-,,monto_asegurado_error
8627,,758,74,12,1,678.38, 121.41 ,124481.77,fecha_formato_invalido
8628,,281,49,9,9,235.71,"57,61",27867.43,fecha_formato_invalido
8629,,1547,63,10,8,64132.0,"49,49",,"monto_asegurado_error,fecha_formato_invalido"
8630,,492,59,14,10,40137.0, 80.05 ,62450.82,fecha_formato_invalido
8631,,3510,63,6,5,,-,,"monto_asegurado_error,fecha_formato_invalido"
8632,,1605,28,15,8,1544.16, 249.87 ,226.64036,fecha_formato_invalido
8633,,1708,1,5,8,1882.47,425.13,350107.34,fecha_formato_invalido
8634,,346,44,11,12,1775.65,,342524.29,fecha_formato_invalido
8635,2025-07-29,985,36,4,8,, 137.63 ,,monto_asegurado_error
8637,,2151,13,13,5,206.08,30.04,,"monto_asegurado_error,fecha_formato_invalido"
8638,,2174,40,11,6,1.32564,320.78,161946.77,fecha_formato_invalido
8640,,754,24,4,4,479.96,86.72,95719.32,fecha_formato_invalido
8641,,1229,75,7,5,18109.0, 39.88 ,21650.87,fecha_formato_invalido
8642,,215,21,15,5,348.43,"62,38",56.53355,fecha_formato_invalido
8643,,698,47,4,12,67.17,,,"monto_asegurado_error,fecha_formato_invalido"
8644,,759,26,7,3,742.46, 96.71 ,114.20808,fecha_formato_invalido
8645,,35,44,2,11,,,33127.66,fecha_formato_invalido
8646,,369,8,7,12,9180.0,17.81,14269.77,fecha_formato_invalido
8647,,775,21,15,4,1071.56,"184,81",22.92405,fecha_formato_invalido
8649,,1966,71,7,3,57.54,12.36,11093.11,fecha_formato_invalido
8651,,272,68,2,3,323.19,59.29,54.44893,fecha_formato_invalido
8652,,2361,59,15,10,1584.5,348.84,,"monto_asegurado_error,fecha_formato_invalido"
8653,,79,45,13,12,181.55,15.61,28376.05,fecha_formato_invalido
8654,,2034,9,4,2,1.17511,220.35,151523.36,fecha_formato_invalido
8655,,1076,27,11,7,0.0, 7.31 ,11786.4,fecha_formato_invalido
8656,,1427,3,10,3,1717.32,130.72,199469.75,fecha_formato_invalido
8658,,1605,33,7,1,655.84,"160,70",122818.87,fecha_formato_invalido
8659,2025-02-27,2748,77,11,9,1.60069,299.03,,monto_asegurado_error
8660,,2721,38,10,10,88.67,,17600.54,fecha_formato_invalido
8661,,2214,30,4,6,,,,"monto_asegurado_error,fecha_formato_invalido"
8662,,588,22,3,4,602.74, 105.18 ,65174.56,fecha_formato_invalido
8663,,943,17,11,4,1482.08,,80.68147,fecha_formato_invalido
8664,,2960,40,7,8,1240.79,"270,27",219666.39,fecha_formato_invalido
8666,2025-01-02,2828,42,9,8,,249.61,,monto_asegurado_error
8667,,2727,32,14,8,1730.58,,326.06103,fecha_formato_invalido
8668,,2188,50,5,9,0.0,,179.48361,fecha_formato_invalido
8669,,2492,51,14,10,1499.6,"252,42",,"monto_asegurado_error,fecha_formato_invalido"
8670,,3617,21,7,5,609.89,"146,03",,"monto_asegurado_error,fecha_formato_invalido"
8671,,1222,44,13,5,797.1,112.92,151889.13,fecha_formato_invalido
8673,,1041,31,5,2,580.15,124.74,,"monto_asegurado_error,fecha_formato_invalido"
8674,,2778,53,4,11,1941.09,204.68,,"monto_asegurado_error,fecha_formato_invalido"
8675,,1666,50,6,1,160.95,,14655.47,fecha_formato_invalido
8676,2025-09-10,1092,70,1,2,,266.44,,monto_asegurado_error
8677,,119,62,8,3,,"123,99",,"monto_asegurado_error,fecha_formato_invalido"
8679,,1927,15,6,4,624.87, 85.73 ,,"monto_asegurado_error,fecha_formato_invalido"
8680,,2312,62,8,4,1.95358,134.67,387.04938,fecha_formato_invalido
8681,,1897,14,3,2,1102.41,,46386.75,fecha_formato_invalido
8682,,350,23,9,12,,38.28,30944.59,fecha_formato_invalido
8683,,2154,18,8,7,1842.96, 457.06 ,273417.03,fecha_formato_invalido
8684,,1205,43,3,11,225.48,35.77,37968.9,fecha_formato_invalido
8687,,2260,12,14,4,1.08596,,69737.48,fecha_formato_invalido
8688,,1277,31,6,1,1336.45,213.53,232.59735,fecha_formato_invalido
8689,,1353,43,12,10,96532.0,-,36116.44,fecha_formato_invalido
8690,,1341,73,7,1,36850.0,21.18,60.80322,fecha_formato_invalido
8691,,744,36,13,11,59155.0, 136.42 ,102834.76,fecha_formato_invalido
8692,,110,4,5,3,1710.35,"386,53",299236.81,fecha_formato_invalido
8693,,1303,53,4,3,0.0,-,,"monto_asegurado_error,fecha_formato_invalido"
8694,2025-12-02,530,69,7,9,653.01,,,monto_asegurado_error
8695,,2462,40,9,12,781.8,,139204.77,fecha_formato_invalido
8697,,1203,37,9,6,41496.0,,48161.11,fecha_formato_invalido
8698,,2783,52,3,3,51775.0,82.79,82537.12,fecha_formato_invalido
8699,,2728,11,4,6,1744.58, 2301.67 ,258887.77,fecha_formato_invalido
8700,,1937,65,8,7,,,200231.59,fecha_formato_invalido
8701,,2329,24,10,3,558.85,-,101317.19,fecha_formato_invalido
8702,,1364,77,8,9,,224.91,,"monto_asegurado_error,fecha_formato_invalido"
8703,,150,27,7,2,1745.81,,68729.93,fecha_formato_invalido
8704,,1922,28,4,8,284.38,49.99,6232.7,fecha_formato_invalido
8706,,2301,64,1,1,16186.0, 35.41 ,3.89328,fecha_formato_invalido
8707,,520,52,6,11,202.04, 16.74 ,4113.42,fecha_formato_invalido
8708,,218,7,1,4,1423.77,284.61,,"monto_asegurado_error,fecha_formato_invalido"
8709,,824,45,10,3,268.93,"47,83",17386.8,fecha_formato_invalido
8710,,1941,102,15,11,,357.11,,"monto_asegurado_error,fecha_formato_invalido"
8711,,2951,60,2,8,357.64,-,33.30377,fecha_formato_invalido
8712,,2609,65,12,6,,119.46,300304.64,fecha_formato_invalido
8713,2026-01-16,2654,64,6,6,1624.73,,,monto_asegurado_error
8717,2026-01-14,353,7,12,6,1.39091,216.25,,monto_asegurado_error
8719,,193,25,1,4,997.8,232.35,,"monto_asegurado_error,fecha_formato_invalido"
8720,,2261,48,5,1,504.25,,99172.34,fecha_formato_invalido
8721,,11,67,14,7,1560.09,,41.64084,fecha_formato_invalido
8722,,2597,59,10,4,1982.62,"375,68",,"monto_asegurado_error,fecha_formato_invalido"
8723,,2013,18,10,8,,-,,"monto_asegurado_error,fecha_formato_invalido"
8724,,2333,8,6,7,1795.3, 2396.90 ,,"monto_asegurado_error,fecha_formato_invalido"
8726,,1936,48,1,12,175.91,,30177.66,fecha_formato_invalido
8727,,963,34,2,12,,80.59,127090.22,fecha_formato_invalido
8729,,2312,18,15,4,1.113,"95,20",161807.55,fecha_formato_invalido
8730,,682,32,10,6,1.53285,,209.12234,fecha_formato_invalido
8731,,1665,3,14,12,,31.05,16819.52,fecha_formato_invalido
8732,,949,37,5,2,512.13,750.64,71927.43,fecha_formato_invalido
8733,,1395,76,4,8,1565.7,182.34,143960.93,fecha_formato_invalido
