id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
9331,2025-07-18,2788,48,11,1,519.64,"47,27",49526.06
9337,2026-01-27,1529,9,12,12,87315.0, 144.70 ,100668.83
9341,2025-06-02,2704,9,12,6,1847.34, 193.02 ,139153.16
9359,2025-05-10,3857,41,11,12,56.02,8.56,11.02505
9367,2025-04-04,2410,20,10,12,1953.46,-,105773.39
9382,2025-09-02,649,26,1,7,1489.87, 293.14 ,284079.91
9400,2025-07-14,2570,38,11,2,277.22,"54,81",19914.74
9405,2025-09-05,2271,42,13,8,1244.4,104.79,172642.16
9414,2025-10-02,1711,5,6,6,, 15.23 ,5936.06
9426,2025-10-06,2044,48,13,4,1349.14,98.05,66.08378
9432,2025-11-26,1842,77,13,6,1909.39, 113.70 ,301689.9
9438,2025-10-07,1762,26,13,1,1.47107,349.06,202.43419
9441,2025-06-15,473,10,3,7,1433.96, 134.42 ,91912.99
9444,2025-11-05,2520,52,1,11,1901.31,-,313524.57
9456,2025-11-16,3710,52,15,8,1.82891,193.41,42.82829
9457,2025-10-15,271,96,5,3,794.58,,90196.85
9461,2025-04-25,1744,67,8,12,,,24634.88
9470,2025-12-17,2333,37,10,10,,,5.1597
9471,2025-01-11,946,66,11,12,,-,37977.23
9491,2025-12-05,1174,31,13,6,809.68,"137,29",61124.99
9493,2025-01-10,154,17,2,10,434.6,104.55,50.3524
9500,2025-09-02,2851,46,8,11,810.76,"75,20",41567.62
9504,2025-02-28,2441,69,6,1,1.21348,"243,71",51.36351
9509,2025-08-09,2938,61,14,7,1.94159, 203.88 ,167629.83
9514,2025-07-28,2714,49,4,9,,"92,32",89185.6
9521,2025-02-02,179,48,3,4,968.07,,29514.86
9529,2025-12-18,2626,74,4,4,1626.38,-,235.96347
9553,2025-11-30,275,18,12,3,294.77,"71,63",56999.59
9554,2025-12-10,2841,12,3,4,1593.25,"285,99",278154.17
9556,2025-03-22,355,67,15,12,, 29.17 ,12.92728
9573,2025-08-11,912,44,10,9,168.93,-,12190.84
9575,2025-12-26,1143,6,4,4,1164.78,199.11,26763.59
9576,2025-02-01,1747,7,8,10,,"220,28",155492.69
9591,2025-11-20,422,63,1,4,966.72,-,77049.3
9593,2025-12-03,2346,10,3,12,,-,48.44163
9595,2025-08-28,2647,40,9,7,,"156,34",125708.1
9600,2025-02-28,247,9,3,12,0.0, 218.03 ,159796.36
9601,2025-02-22,2317,75,11,5,37058.0,,49.02373
9610,2025-05-05,2530,35,3,1,285.28,48.84,55672.83
9611,2025-07-17,536,18,8,6,1.01709,,59100.47
9613,2025-01-28,130,42,6,7,102.38,18.82,8091.87
9614,2025-05-19,99,27,7,1,142.89,18.00,6784.32
9619,2025-04-02,483,8,12,2,1217.12,243.93,217650.15
9628,2025-09-23,2500,6,12,4,1312.46,"237,37",177977.18
9638,2025-08-13,1130,73,14,10,, 245.11 ,303249.31
9643,2025-02-21,335,59,10,9,1888.04,381.98,373926.5
9648,2025-04-27,1925,20,4,8,1773.64,"105,73",157.14106
9662,2025-01-20,1990,5,8,7,1.45968,,57716.5
9667,2025-07-25,1241,37,7,7,77395.0,192.79,100.82185
9673,2025-05-02,3586,25,3,1,, 15.12 ,5745.01
9674,2025-10-04,788,59,7,2,835.5,50.95,67833.83
9681,2025-11-27,812,31,1,7,,116.70,87.31507
9685,2025-11-04,1555,12,14,5,,215.57,64058.68
9690,2025-01-25,1112,25,11,2,784.36, 61.25 ,70849.03
9705,2025-08-03,1281,44,15,9,460.15,"98,66",69392.15
9712,2025-12-31,2587,48,10,6,59815.0,130.81,55264.11
9713,2025-02-28,431,47,13,6,1212.0, 188.38 ,105215.25
9718,2025-06-02,248,76,2,12,1386.64,168.68,243399.5
9726,2025-01-07,2569,40,2,5,1565.29,"342,06",302.70069
9729,2025-11-01,1696,14,8,1,330.67,"56,04",10044.53
9731,2025-12-27,160,36,1,10,240.78, 50.25 ,32428.85
9732,2026-01-05,1288,49,3,9,1566.92,,163751.86
9736,2025-10-12,2653,6,14,6,6524.0,86.18,6240.27
9739,2025-03-11,1465,2,9,4,779.11,149.15,69.28701
9743,2025-01-31,2687,16,6,4,225.48,53.91,24234.25
9753,2025-08-30,215,24,3,8,1225.7,-,214347.07
9759,2025-04-01,2313,20,8,1,644.85,,71094.41
9760,2025-08-19,2602,80,1,12,1644.55,287.83,186456.25
9763,2025-04-16,634,37,15,10,746.21, 173.97 ,144871.9
9792,2025-07-13,1119,1,11,4,465.44,33.23,38702.93
9794,2026-01-03,988,63,13,12,,421.04,77558.08
9798,2025-05-07,3615,55,5,1,,-,55.21711
9799,2025-03-20,1959,26,9,8,, 43.69 ,53647.25
9803,2025-05-31,1627,71,5,12,1955.3,295.06,309.52995
9805,2025-02-05,487,8,6,3,1163.26, 233.47 ,177.94989
9836,2025-12-03,3689,55,13,2,1.96398,,60579.55
9847,2025-02-14,234,17,10,5,852.17,135.16,156290.29
9853,2025-08-11,2677,68,13,6,195.19,,7.48758
9854,2025-12-20,1986,72,8,5,964.71,193.18,96498.61
9865,2025-03-28,1507,6,11,7,554.58,,30179.93
9866,2025-01-31,2602,68,13,9,488.65,"117,06",32894.75
9872,2025-05-25,1335,20,3,11,85.24,"17,01",7.84831
9882,2025-12-15,2122,53,2,10,,300.28,125556.72
9894,2025-11-10,45,34,13,12,242.98,47.20,15198.36
9896,2025-11-15,146,77,10,3,-1307.18, 124.84 ,159168.23
9898,2025-08-18,1023,2,1,6,1759.69, 269.40 ,136321.6
9914,2026-02-11,1913,66,15,9,159.04,16.22,16.64495
9919,2025-10-31,1188,30,5,11,, 80.01 ,18288.81
9923,2025-02-10,986,58,12,4,,109.32,247997.32
9924,2025-06-06,41,38,7,5,876.88,"167,72",158382.7
9925,2025-01-16,281,80,13,6,1132.02, 79.52 ,42.50738
9938,2025-07-08,65,73,6,12,,52.57,59242.66
9945,2025-01-31,2714,40,5,6,103.74, 14.28 ,10910.94
9950,2025-05-14,2059,70,10,9,1.3126,"303,72",131984.49
9951,2025-01-26,3869,78,7,6,1540.07,,258762.57
9959,2025-12-13,2578,78,11,6,260.0,28.03,34726.26
9960,2025-02-21,2034,76,7,4,16044.0,39.36,6079.69
9967,2026-01-12,1437,38,15,3,,,164962.65
9970,2025-03-29,1486,27,3,3,,21.52,45.19607
9983,2025-08-30,2334,37,1,3,565.25, 94.58 ,103854.12
10005,2025-01-07,457,60,7,3,298.63, 56.64 ,28257.56
10013,2025-02-17,1879,68,3,3,1274.62,134.81,190.83233
10018,2026-01-27,2570,68,14,8,476.54,-,60282.12
10019,2025-07-19,114,79,12,3,1.54826, 190.10 ,290945.47
10021,2025-04-14,1132,80,3,12,,-,60995.17
10026,2025-11-11,1690,28,9,2,1533.96, 215.07 ,255569.5
10028,2025-01-28,593,2,4,1,,-,86287.14
10036,2025-06-07,2446,32,12,1,1.86068, 241.23 ,147.82372
10041,2025-04-14,2214,5,7,2,,108.23,292504.83
10050,2025-07-20,1753,37,8,12,,"168,24",126.14814
10055,2025-12-16,1941,70,7,10,1737.98,206.56,264.66965
10061,2025-11-19,426,23,9,5,1764.25,"335,10",322407.48
10062,2025-06-02,2571,57,15,1,,201.40,173602.6
10069,2025-01-27,777,12,2,2,,"178,02",60220.1
10076,2025-10-10,523,24,14,5,1856.08,361.10,61768.86
10084,2025-04-22,62,37,8,5,1928.11,"291,47",129632.06
10103,2026-01-12,293,37,11,10,1098.02, 198.41 ,107799.57
10110,2025-02-14,2330,11,4,9,1473.44, 178.58 ,56.87641
10116,2025-05-05,2651,39,3,11,,13.93,4160.33
10118,2025-03-20,162,52,4,5,64754.0,"132,11",61950.23
10133,2026-02-05,2674,7,3,8,1590.65,113.69,61551.72
10146,2025-09-21,2737,20,14,5,,268.34,227825.17
10157,2025-06-22,1719,64,15,10,,-,63278.95
10172,2025-04-03,960,68,11,10,1425.48,"162,86",147750.16
10176,2026-01-21,1426,5,15,11,99.53,18.30,17251.9
10178,2025-10-06,1988,79,10,12,532.97,,63872.92
10206,2025-03-07,626,7,13,1,1894.41,"255,65",251808.79
10215,2025-07-26,901,35,1,6,, 315.03 ,247445.9
10228,2025-09-10,2951,21,2,7,1463.62,-,35966.33
10245,2025-11-21,2441,76,6,3,369.28,34.65,13777.55
10246,2025-03-16,2043,33,10,3,803.66,,73.08527
10247,2026-01-09,594,75,8,6,1727.33,,185847.74
10249,2026-01-14,2109,11,9,2,1.19406,287.99,51677.58
10266,2026-02-20,917,10,9,2,,167.66,139812.55
10282,2026-01-02,2634,119,6,5,1758.91,"293,99",284798.19
10283,2025-04-09,2352,31,3,1,18919.0,10.84,4732.18
10288,2025-10-11,1263,24,8,6,1935.23,,204.16976
10291,2026-02-14,2978,11,8,7,377.89, 35.66 ,46.3745
10292,2025-01-05,2580,14,7,2,98606.0,"126,55",108954.48
10301,2025-11-06,437,42,2,3,70.99,4.69,12373.39
10323,2025-01-03,1387,14,7,4,1328.72,"305,17",184363.21
10352,2025-06-08,1067,7,4,5,133.55,"18,73",23.35784
10385,2025-07-19,913,64,13,12,54326.0,107.58,65250.49
10386,2025-07-11,2384,14,6,12,,,221312.01
10391,2025-03-02,18,80,15,7,1046.34,"126,62",118833.5
10398,2025-03-08,2799,75,6,9,1799.7,278.41,239245.97
10403,2025-04-05,2988,61,7,4,1204.65,287.76,29731.87
10404,2025-09-28,1876,1,1,4,1163.78, 97.62 ,130705.92
10411,2025-02-02,2819,15,4,2,546.58,"64,38",50124.45
10412,2025-02-22,203,78,14,12,657.55,,14526.46
10417,2025-05-07,2591,1,7,9,,"87,85",102398.01
10421,2025-10-01,692,32,6,5,1780.78, 217.42 ,330746.3
10426,2025-08-27,2145,31,4,7,1107.68,184.06,162509.39
10435,2025-10-08,2629,5,4,7,1990.06,491.95,54501.69
10436,2025-07-09,2678,77,1,4,76.98,8.38,6432.63
10439,2025-03-06,764,19,1,5,744.04,"134,70",86602.28
10444,2025-04-12,2784,18,15,12,291.6,-,20167.24
10458,2025-08-13,104,7,12,10,22888.0,-,30829.47
10466,2025-06-22,1091,76,2,4,1.95445,332.36,302609.65
10467,2025-12-08,862,11,11,5,,-,63.20662
10470,2025-05-16,846,76,1,8,715.45,77.41,23813.68
10471,2025-10-13,66,63,8,10,1213.47,"291,29",160971.71
10475,2025-09-07,1355,75,13,4,200.03,19.72,23218.54
10492,2025-08-05,2231,79,14,5,34424.0, 80.58 ,18.52692
10500,2025-08-12,2113,61,12,10,1977.11, 303.83 ,195599.27
10501,2025-07-12,727,50,10,12,,74.28,54722.13
10507,2025-03-19,2432,73,15,5,29654.0,57.53,31.99655
10518,2025-12-04,1646,46,3,9,1123.29,273.81,99.98497
10535,2025-11-14,3527,53,9,1,944.6,"198,55",123034.73
10542,2025-09-20,892,61,11,12,,205.16,55609.21
10544,2025-12-07,2208,39,6,9,1075.38,221.53,156546.36
10546,2026-01-27,2462,8,9,3,49404.0, 104.57 ,62207.46
10563,2025-07-03,2265,5,9,8,886.72,"185,91",174642.78
10565,2026-01-11,1275,30,14,9,1810.38,-,109482.35
10570,2025-11-24,2616,44,7,11,1251.86,132.57,31097.97
10576,2025-01-18,690,3,15,8,1616.27, 358.75 ,48763.26
10596,2025-10-23,3728,22,3,12,0.0,"97,13",199.29359
10603,2025-07-03,424,52,13,3,386.44, 64.96 ,22183.78
10604,2025-08-18,1698,59,12,9,,,146017.09
10607,2025-06-16,2670,52,7,12,,,354195.34
10614,2025-03-10,2777,63,8,4,1213.7,"274,07",124688.22
10617,2025-09-29,23,52,7,8,1046.34, 261.28 ,90985.44
10622,2025-04-24,843,23,6,3,1.14908,244.14,136452.38
10627,2025-11-25,244,69,8,11,1.74744,-,158350.36
10631,2025-07-17,487,39,10,3,1396.23, 194.47 ,121129.23
10632,2026-01-29,2698,116,7,6,63938.0,106.79,107.74351
10642,2025-11-27,336,37,9,5,882.08,,101.93447
10649,2025-06-14,429,13,11,12,111.92,8.63,3206.75
10650,2025-09-14,1748,53,2,8,756.55,141.97,94054.07
10660,2026-02-15,687,37,2,2,1973.95,362.55,145221.47
10667,2025-07-04,633,70,13,11,,"29,35",56943.27
10673,2025-11-29,1198,2,2,8,,"75,12",64.18163
10679,2025-02-02,915,26,8,6,106.79,25.42,18105.27
10691,2025-06-12,1113,50,7,3,870.83,214.38,54.8585
10693,2025-07-29,635,26,6,12,144.56,22.22,19198.06
10695,2025-09-21,216,7,13,11,1218.59,,143565.07
10699,2025-09-19,1269,78,3,11,38861.0,"36,53",64.82416
10745,2025-05-15,1042,26,7,1,,70.79,49638.65
10748,2026-01-19,996,22,4,11,1368.7,215.40,249.75402
10753,2025-05-14,1098,36,12,4,470.61,114.15,65.03685
10757,2025-07-31,1311,9,14,4,1.23834,,172.07432
10768,2025-05-08,74,7,3,10,,"134,86",32365.18
10771,2025-12-18,2668,45,9,10,171.82,"42,19",24769.07
10785,2026-01-02,1355,63,7,3,1017.77,,32381.84
10791,2025-05-02,2476,79,5,3,, 35.31 ,58.95842
10799,2025-01-12,610,80,5,11,1.68777, 305.49 ,162770.92
10803,2025-01-29,1989,74,2,3,1532.77,285.20,37209.96
10810,2025-12-23,1498,74,6,7,, 425.19 ,351.87752
10812,2025-10-26,2290,53,9,8,1928.62,422.33,264.43936
10859,2025-08-04,1331,77,6,1,,,40745.57
10865,2025-07-21,2785,18,14,12,1.43587,"304,72",44.32526
10870,2025-05-15,662,52,6,6,1184.36,276.37,71189.73
10876,2025-07-30,432,68,10,2,,240.34,106.43472
10880,2025-11-19,2727,40,9,11,,"183,93",145930.41
10898,2025-09-20,2421,45,6,7,, 421.78 ,95985.13
10912,2025-03-04,2889,40,15,9,37622.0,91.26,12005.7
10918,2025-01-17,1342,41,1,4,375.4, 481.37 ,27192.75
10926,2025-07-02,450,60,4,9,1389.5,"207,85",54109.82
10935,2025-04-29,228,114,4,8,1959.38, 176.95 ,94173.17
10939,2025-03-20,1275,110,10,4,1673.0,"97,71",129.14656
10945,2025-03-03,1958,35,3,7,65.09,9.72,10893.2
10957,2026-01-11,2407,19,12,6,1.38967,"93,56",44556.63
10961,2025-10-17,272,49,10,9,1.0513,141.12,149953.01
10962,2025-04-17,754,53,2,7,1511.17,223.50,87067.78
10967,2025-09-11,1207,39,2,5,342.26,72.19,18239.71
10973,2026-01-21,2699,10,2,11,1176.59,85.63,175.90804
10975,2025-01-25,3878,21,13,3,1211.26,"1,673.87",233048.68
10987,2025-02-19,1512,59,14,11,1231.25,192.26,28332.24
10991,2025-12-22,2161,48,11,3,1173.7,-,101569.11
11003,2025-11-02,569,64,11,7,1.10825,180.72,125.36034
11009,2025-02-12,949,24,1,7,1759.33, 409.45 ,95665.23
11012,2025-11-10,1541,19,7,2,1593.42,140.66,52334.06
11021,2025-02-01,731,50,12,10,1657.7,292.94,87.83052
11024,2025-05-05,111,25,15,6,17241.0, 36.02 ,12270.02
11026,2026-02-19,211,19,12,9,1817.17,118.59,56.12298
11030,2025-11-03,1488,38,11,6,1099.61,133.92,32778.19
11037,2025-03-18,445,11,4,7,,250.72,148.78764
11055,2025-06-18,1918,54,5,10,48902.0, 31.76 ,64.93222
11058,2025-08-04,47,1,1,11,,,96754.73
11088,2025-02-14,1165,60,12,11,,"238,22",211771.01
11092,2025-04-15,2689,16,6,10,744.91, 151.25 ,24631.39
11102,2025-02-06,1788,51,11,2,1.69016, 247.30 ,325235.76
11113,2025-09-26,318,73,9,2,, 329.66 ,173521.36
11116,2025-06-29,156,50,12,12,1214.51, 211.96 ,26514.69
11134,2025-09-30,1471,75,14,1,,307.23,99.2331
11158,2025-07-28,45,27,13,1,1547.85, 272.25 ,203.89262
11163,2025-11-17,333,42,15,1,1198.76,,195483.58
11167,2025-04-02,1813,79,13,3,1711.34,,123403.22
11168,2025-03-11,1986,77,4,6,,94.25,22439.5
11169,2025-02-03,119,54,10,10,1815.89,311.84,249235.17
11184,2025-02-28,1785,31,14,1,96921.0,"166,47",132.26588
11190,2025-01-18,1826,64,5,2,1719.01,,196600.9
11197,2025-02-25,2737,20,10,8,928.46,202.92,173794.44
11208,2025-02-04,2607,54,3,6,390.55,19.90,55266.34
11209,2025-05-01,1189,25,12,3,1162.93, 200.53 ,201853.81
11223,2025-10-18,1448,11,13,11,23973.0,24.34,23060.67
11227,2025-11-16,773,16,15,11,1184.46,111.48,31.73805
11235,2025-01-28,719,4,11,9,544.85,,70.61502
11237,2025-06-13,690,28,7,7,1581.15,367.91,65.12818
11238,2025-07-20,1727,6,4,2,1480.36, 134.53 ,149564.92
11239,2025-08-29,2085,29,7,10,452.76,,71054.07
11251,2025-04-07,2154,75,1,2,,"82,75",146.95741
11261,2025-04-19,1183,14,9,2,294.53,-,34776.34
11263,2025-07-16,2576,54,3,6,,22.90,52578.95
11264,2025-10-04,1599,56,15,4,,239.24,30.38967
11266,2025-02-02,1339,48,8,3,1.42112, 121.86 ,44995.79
11267,2026-02-12,771,30,9,2,1.35809,267.61,221949.79
11269,2026-02-18,1679,26,6,3,, 349.15 ,43560.56
11282,2025-01-24,2156,79,2,1,618.26, 118.00 ,36350.1
11289,2025-07-25,111,40,15,8,1153.16,,95300.4
11292,2025-09-12,593,23,6,12,1905.38,105.50,249341.85
11298,2025-10-24,795,24,7,8,1176.63,"102,55",134.79901
11307,2025-03-29,2935,48,9,10,214.81, 38.10 ,20100.47
11312,2025-02-16,85,23,4,8,804.78,,16808.63
11317,2025-11-06,2367,27,5,10,1.29134,,208.48344
11327,2026-01-14,130,33,6,9,86.09,18.32,12553.45
11330,2025-04-13,2857,13,2,11,0.0,"75,68",25462.33
11338,2025-01-26,702,9,3,10,1.44427,327.32,61108.17
11345,2025-09-18,1400,31,9,6,,298.13,236358.93
11347,2026-01-16,2659,62,4,3,, 104.30 ,26.70951
11363,2025-04-10,1816,74,7,4,,72.72,75873.96
11380,2025-12-15,2036,15,5,4,,,124.45033
11388,2025-01-14,1762,69,9,9,895.2,97.17,164908.74
11389,2026-02-17,51,59,4,12,1.06318,57.11,174385.7
11393,2025-02-18,2859,28,7,5,1586.11,"226,60",266863.04
11395,2025-12-25,1944,62,7,4,956.99,216.38,25602.15
11401,2025-05-16,2190,46,2,11,1878.49,300.40,368398.68
11406,2025-12-22,1059,29,10,8,1700.35,,38785.63
11418,2026-01-20,2603,45,15,2,1987.63,495.39,389253.58
11426,2025-12-21,1860,75,2,2,, 29.31 ,11549.23
11428,2025-08-22,1349,3,4,11,1590.31,219.05,205.0765
11429,2025-01-14,834,23,4,4,,,133983.91
11437,2026-02-07,1990,37,4,3,775.43,"38,80",129393.21
11438,2025-07-15,164,48,5,10,1399.4,104.38,234512.22
11443,2025-12-06,1191,80,8,12,1769.39,,136.13227
11449,2026-01-01,174,33,1,2,1541.14,"280,55",262555.95
11450,2026-02-16,2492,39,8,1,1.10737,204.42,81.16576
11459,2026-01-28,2153,39,6,7,1027.07,80.49,90487.55
11470,2025-09-09,2342,61,4,4,38921.0,,56235.24
11473,2025-09-05,62,14,2,6,1342.82,,241479.01
11481,2025-01-25,863,44,1,3,1.19359,182.36,215.70581
11490,2025-08-31,307,35,14,2,1.54964,"325,80",194390.54
11498,2026-02-08,229,36,5,6,,19.47,2.96975
11521,2025-08-12,1690,52,6,4,1949.27,195.39,322721.31
11522,2025-05-13,460,10,15,8,,"129,65",197837.56
11524,2025-11-03,1980,51,5,7,,,70504.97
11525,2025-07-28,2361,37,9,2,1438.78, 174.43 ,59360.08
11529,2025-10-09,105,46,14,4,1019.95,171.37,75892.4
11533,2025-10-12,505,29,1,1,520.58, 54.21 ,46577.27
11536,2026-02-15,641,74,5,6,1231.16,94.82,175128.01
11537,2025-09-21,661,29,2,9,132.71,10.06,3263.0
11555,2025-01-25,1544,20,11,12,1.97083,209.14,330256.25
11558,2025-06-01,1988,43,10,6,534.29, 44.26 ,90356.74
11559,2025-11-28,1066,37,15,8,1274.84,149.28,49727.99
11563,2025-05-03,2261,69,2,1,1981.46,167.26,92442.89
11598,2025-06-15,1538,53,1,9,819.06,,68088.53
11603,2025-04-20,2492,27,9,7,433.13, 63.14 ,68004.98
11607,2025-11-20,2468,44,4,11,521.84,,58168.55
11631,2025-09-18,2933,68,3,5,267.23,24.77,22913.99
11634,2025-11-28,2797,11,4,11,717.45,,94.86616
11635,2025-05-24,2389,19,14,2,481.43,,17367.53
11641,2025-09-29,1157,71,2,7,1066.17, 231.16 ,196282.19
11642,2025-09-12,362,65,6,11,9644.0,-,7639.55
11644,2025-03-05,1744,16,11,6,348.4,66.30,58550.84
11654,2025-09-03,1577,10,5,11,1729.84,257.23,223175.43
11655,2026-01-19,2292,45,2,7,1567.37,"178,36",81719.08
11660,2025-02-13,2837,80,9,5,1419.94,137.28,280021.9
11696,2025-06-25,1166,35,14,6,1971.29,398.05,346803.99
11698,2025-01-23,1786,36,2,2,565.35,87.22,55941.15
11702,2026-01-22,1305,3,15,11,,169.85,149.07656
11711,2025-07-24,1424,71,11,9,1129.54,194.65,218.6168
11720,2025-11-27,532,35,9,9,1.00917,239.95,87443.22
11730,2025-05-05,2775,35,6,2,1.86096,,357595.81
11734,2025-07-17,1512,71,5,10,,56.60,28867.35
11742,2025-02-05,88,55,12,12,, 93.26 ,340657.55
11767,2026-01-20,2901,7,1,1,1695.12,294.96,335287.33
11770,2025-12-12,1824,47,8,3,1718.59,"140,09",61005.93
11771,2025-12-01,1,37,7,4,222.99,34.66,13134.79
11774,2025-05-08,620,5,2,10,58742.0,"134,48",64.67291
11776,2025-04-04,29,78,8,3,635.08,106.34,58766.28
11784,2025-06-22,2375,1,1,11,,"186,77",138698.49
11787,2025-07-20,446,43,10,3,312.52,28.41,20500.99
11788,2025-12-03,2112,50,4,10,,97.80,149668.95
11790,2025-12-02,926,62,13,8,526.97,,95530.66
11793,2025-11-21,618,56,11,4,51.75, 7.54 ,5012.16
11797,2025-11-07,926,67,15,2,1490.95, 180.91 ,128048.62
11817,2025-03-02,2570,64,3,11,1241.59,"72,78",32249.22
11829,2025-10-05,3748,28,3,7,747.24,135.51,130681.31
11844,2025-04-16,2069,40,2,3,66617.0, 53.01 ,64.58406
11846,2025-12-08,1760,56,5,10,1156.46,237.18,133541.14
11851,2026-01-03,2873,76,7,1,289.38,21.41,27.01223
11853,2025-03-16,1832,6,11,11,1734.49,306.40,269828.03
11854,2025-04-22,2456,33,2,1,462.05,93.62,54871.22
11856,2025-09-12,1259,22,10,11,1063.12, 89.29 ,86.89705
11857,2026-01-29,2350,23,5,11,951.22,173.33,56505.97
11858,2025-04-09,961,80,11,5,1755.16,175.85,152.42632
11866,2025-04-11,2180,60,7,3,798.5,"163,08",136594.19
11870,2026-02-07,1804,13,8,5,490.5,43.92,85980.61
11880,2025-08-15,592,74,7,8,364.72, 489.68 ,18156.96
11881,2025-09-19,1838,43,7,12,,115.44,59557.41
11882,2025-12-03,902,40,15,5,869.28, 191.21 ,81.86172
11884,2025-04-04,2116,15,5,1,1869.0,"306,11",312957.21
11903,2025-06-20,1200,9,13,9,1317.92,222.99,192163.24
11904,2025-10-18,2372,17,12,2,11408.0,"24,44",17098.87
11918,2025-03-19,214,29,1,5,575.68,,90774.7
11922,2025-10-24,2901,22,12,10,940.48,151.90,37584.56
11928,2025-11-22,1009,46,10,3,, 217.42 ,297891.33
11943,2025-06-12,1465,10,15,11,844.85,"1,503.85",68.278
11948,2025-03-19,3587,58,9,5,835.01, 54.26 ,144064.36
11951,2025-08-08,1885,15,3,7,1518.13,361.32,144448.27
11957,2025-12-09,1349,20,12,11,1.12844,104.20,90562.87
11958,2025-03-25,345,23,7,2,1.5658,105.93,89333.39
11960,2025-12-05,1849,13,6,10,799.08,163.38,50197.19
11961,2025-04-26,152,62,9,9,, 305.20 ,47.31115
11962,2025-02-24,1720,3,11,9,629.03, 51.70 ,90128.77
11966,2025-01-10,2192,46,7,10,,"251,12",276391.93
11967,2025-02-24,1140,78,4,11,802.43,,112319.82
11968,2026-01-27,2161,60,14,1,1131.23,"127,22",192.68159
11969,2025-01-25,2029,10,11,12,1355.15,"144,19",124.77983
11983,2025-12-12,2610,12,13,7,, 202.44 ,156.12239
11984,2026-01-08,251,76,13,3,667.59,89.12,80706.26
11985,2026-01-22,1379,1,10,1,,45.16,31812.2
11987,2025-03-23,1751,69,9,6,,36.99,51337.61
11994,2025-01-21,507,10,10,10,, 361.74 ,89825.46
11997,2025-10-13,503,71,4,6,38554.0,37.06,41176.48
12008,2025-04-13,3588,13,14,6,98223.0,,185.66433
12016,2025-11-28,3609,12,9,2,701.54,133.84,106.05223
12021,2025-12-25,164,79,7,11,1.51335, 107.26 ,222757.11
12034,2025-05-15,2123,6,1,3,342.84,77.94,30290.56
12041,2025-09-30,2333,21,7,2,565.73,118.69,24912.78
12043,2025-03-24,992,51,10,11,-620.26,"80,73",81217.95
12051,2025-04-21,885,49,6,12,1042.15,"108,48",110500.6
12057,2025-10-03,2223,35,2,6,791.67,,124624.8
12059,2025-02-14,1321,24,10,3,-77512.0,57.57,120065.53
12072,2025-08-16,1207,20,14,11,1629.91,,78936.6
12074,2025-05-23,142,100,14,3,229.94,"13,63",37377.01
12084,2025-02-14,1711,21,11,1,,-,148666.87
12098,2025-05-30,2672,36,12,3,1.88999, 142.93 ,116867.65
12126,2025-05-13,1107,24,3,7,, 78.17 ,133.36996
12127,2026-01-08,1889,28,6,11,143.85,"20,03",23.75235
12128,2025-02-06,2098,36,8,1,418.9,-,41130.31
12129,2025-12-10,885,6,13,6,,230.43,313.36722
12148,2025-03-27,1281,39,1,3,, 150.79 ,229372.42
12159,2026-02-12,2953,4,3,6,1.66773,348.76,140177.56
12162,2025-01-03,2995,67,14,4,1290.34,-,143.6095
12168,2025-02-24,1425,13,11,2,727.82,44.42,102.6104
12172,2025-05-08,2044,17,4,12,, 251.11 ,307603.41
12182,2025-05-05,1333,38,7,10,1.29888,"166,19",145779.04
12197,2026-01-20,632,40,4,5,,266.77,258.97664
12205,2025-03-22,972,31,3,4,78.91,,4916.15
12207,2025-03-03,618,58,10,4,94451.0,177.96,173.15784
12211,2025-06-21,1456,15,4,6,1148.62,183.29,147349.76
12214,2025-06-28,1410,23,14,5,1.98578,310.82,93185.93
12219,2025-02-12,2710,14,15,11,1.01979,"58,72",37921.21
12224,2026-01-19,1938,1,7,8,681.29, 142.89 ,119680.04
12232,2025-01-08,2655,51,5,12,592.59,130.65,77555.24
12239,2025-09-24,2012,70,12,5,1449.67,"1,890.01",67066.93
12245,2025-06-05,736,36,1,1,158.36, 13.32 ,19444.04
12247,2025-01-27,2420,40,13,5,0.0,122.76,287000.33
12256,2025-04-28,1396,27,15,9,769.92,148.66,55460.4
12260,2025-10-25,2026,58,1,2,1.9502,"176,15",248.28501
12276,2026-01-17,381,12,10,8,, 206.55 ,58133.6
12281,2025-05-29,1308,10,6,11,503.92, 72.72 ,30598.33
12284,2025-02-17,1031,61,4,5,589.18, 32.57 ,94211.32
12295,2026-02-07,1650,18,10,3,1264.46,"266,43",41040.0
12305,2025-08-09,492,53,14,8,1888.94,"134,62",143643.86
12307,2025-08-15,2267,46,4,9,,81.19,76577.73
12314,2025-12-21,217,20,4,11,1814.11,380.38,228506.11
12330,2025-07-05,787,37,3,11,180.63,,19860.25
12338,2025-09-30,2911,68,1,4,872.02,174.99,131612.79
12344,2025-08-30,2857,8,6,1,1607.59,-,107193.61
12346,2025-06-13,2296,72,5,6,1.7773,"212,68",316130.47
12363,2025-03-23,1070,76,2,6,1958.38,"198,39",202860.74
12373,2025-11-07,2603,6,6,8,930.98, 224.69 ,60890.04
12418,2025-02-10,2261,25,12,4,,119.59,19724.65
12420,2025-01-16,34,22,4,7,1902.51, 340.54 ,371460.08
12429,2025-03-22,800,33,4,5,,86.63,243706.86
